0,tcp,http,OTH,592,0,0,0,0,8,59,0,0,0,0,1,0,0.86,8,50,1,0,0.29,0.84,0,0,0,0,Normal
0,tcp,http,OTH,440,0,0,0,0,118,108,0,0,0,0,0.48,0.52,0.47,44,39,0.45,0.55,0,0.49,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,21,492,0,0,0,0,1,0,0.96,2,76,1,0,0.14,0.97,0,0,0,0,Normal
0,tcp,other,OTH,74,0,0,0,0,7,3,0,0,0,0,0.29,0.71,0.33,7,3,0.29,0.71,0,0.33,0,0,0,0,Normal
0,icmp,eco_i,SF,60,0,0,0,0,34714,34109,0,0,0,0,0.98,0.02,0,52,52,1,0,0.98,0,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,2,93,0,0,0,0,1,0,0.98,2,27,1,0,0.07,0.93,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,36,90,0,0,0,0,1,0,0.6,33,84,1,0,0.45,0.61,0,0,0,0,Normal
0,tcp,http,OTH,456,0,0,0,0,23,12,0,0,0,0,0.35,0.65,0.33,23,12,0.35,0.65,0.23,0.33,0,0,0,0,Normal
0,tcp,http,OTH,290,0,0,0,0,29,118,0,0,0,0,1,0,0.75,25,67,1,0,0.37,0.63,0,0,0,0,Normal
0,tcp,http,OTH,409,0,0,0,0,281,381,0,0,0,0,0.85,0.15,0.37,66,90,0.91,0.09,0.03,0.33,0,0,0,0,Normal
0,tcp,other,S1,74,0,0,0,0,1,459,0,0.06,0,0,1,0,1,1,93,1,0,0.98,0.99,0,0.19,0,0,Normal
0,tcp,other,OTH,101,0,0,0,0,5,23,0,0,0,0,1,0,0.78,5,23,1,0,0.21,0.78,0,0,0,0,Normal
0,tcp,http,OTH,409,0,0,0,0,83,81,0,0,0,0,0.6,0.4,0.38,62,59,0.61,0.39,0.07,0.36,0,0,0,0,Normal
0,tcp,http,OTH,292,0,0,0,0,57,208,0,0,0,0,1,0,0.73,24,70,1,0,0.45,0.66,0,0,0,0,Normal
0,tcp,other,OTH,101,0,0,0,0,92,159,0,0,0,0,0.72,0.28,0.58,19,34,0.47,0.53,0.26,0.74,0,0,0,0,Normal
0,icmp,eco_i,SF,60,0,0,0,0,8175,7745,0,0,0,0,0.95,0.05,0,53,53,1,0,0.98,0,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,57,92,0,0,0,0,0.95,0.05,0.41,57,92,0.95,0.05,0.03,0.41,0,0,0,0,Normal
0,tcp,other,OTH,1176,0,0,0,0,130,245,0,0,0,0,1,0,0.47,31,59,1,0,0.52,0.47,0,0,0,0,Normal
0,udp,other,SF,68,0,0,0,0,1074,214,0,0.04,0,0,0.1,0.9,0.49,56,89,0.89,0.11,0.94,0.44,0,0.1,0,0,Normal
0,tcp,http,OTH,456,0,0,0,0,3,4,0,0,0,0,1,0,0.25,3,4,1,0,0,0.25,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,71,178,0,0,0,0,1,0,0.6,32,83,1,0,0.42,0.61,0,0,0,0,Normal
0,tcp,other,RSTO,128,74,0,0,0,2,257,0.5,0.04,0,0,1,0,0.99,2,98,1,0,0,0.98,0.5,0.09,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,271,156,0,0,0,0,0.2,0.8,0.65,57,16,0.12,0.88,0.24,0.56,0,0,0,0,Normal
0,tcp,other,OTH,54,0,0,0,0,4,48,0,0,0,0,1,0,0.92,1,35,1,0,0.44,0.97,0,0,0,0,Normal
0,tcp,http,OTH,592,0,0,0,0,34,95,0,0,0,0,1,0,0.64,34,82,1,0,0.41,0.59,0,0,0,0,Normal
0,tcp,other,OTH,74,0,0,0,0,65,42,0,0,0,0,0.14,0.86,0.79,52,14,0.1,0.9,0.13,0.64,0,0,0,0,Normal
0,tcp,private,OTH,60,0,0,0,0,371,14,0,0,0,0,0.02,0.98,0.36,57,1,0,1,0.5,1,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,186,193,0,0,0,0,0.62,0.38,0.4,52,59,0.63,0.37,0,0.44,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,158,92,0,0,0,0,0.31,0.69,0.47,59,26,0.25,0.75,0,0.42,0,0,0,0,Normal
0,tcp,http,OTH,297,0,0,0,0,1,139,0,0,0,0,1,0,0.99,1,89,1,0,0.3,0.99,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,183,226,0,0,0,0,0.76,0.24,0.38,59,77,0.83,0.17,0.01,0.36,0,0,0,0,Normal
0,tcp,other,OTH,132,0,0,0,0,3,64,0,0,0,0,1,0,0.95,3,42,1,0,0.74,0.93,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,2,306,0,0,0,0,1,0,0.99,2,67,1,0,0.01,0.97,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,151,198,0,0,0,0,0.81,0.19,0.38,53,71,0.77,0.23,0.01,0.42,0,0,0,0,Normal
0,icmp,ecr_i,SF,42,0,0,0,0,0,42081,0,0,0,0,0,0,1,0,49,0,0,0.98,1,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,14,53,0,0,0,0,1,0,0.74,7,30,1,0,0.35,0.77,0,0,0,0,Normal
0,tcp,other,OTH,54,0,0,0,0,5,102,0,0,0,0,1,0,0.95,5,67,1,0,0.53,0.93,0,0,0,0,Normal
0,tcp,other,OTH,125,0,0,0,0,134,112,0,0,0,0,0.14,0.86,0.83,38,50,0.21,0.79,0,0.84,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,18,27,0,0,0,0,0.5,0.5,0.67,18,27,0.5,0.5,0.04,0.67,0,0,0,0,Normal
0,tcp,http,OTH,232,0,0,0,0,30,469,0,0,0,0,1,0,0.94,9,80,1,0,0.41,0.89,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,130,134,0,0,0,0,0.62,0.38,0.4,54,40,0.48,0.52,0.02,0.35,0,0,0,0,Normal
0,icmp,ecr_i,SF,42,0,0,0,0,0,33943,0,0,0,0,0,0,1,0,47,0,0,0.98,1,0,0,0,0,Normal
0,udp,other,SF,818,221,0,0,0,365,135,0.01,0.01,0,0,0.18,0.82,0.5,56,20,0.14,0.86,0.67,0.6,0.09,0.1,0,0,Normal
0,tcp,http,OTH,456,0,0,0,0,288,395,0,0,0,0,0.84,0.16,0.39,63,84,0.89,0.11,0,0.33,0,0,0,0,Normal
0,tcp,http,OTH,456,0,0,0,0,353,387,0,0,0,0,0.68,0.32,0.38,53,47,0.53,0.47,0,0.4,0,0,0,0,Normal
0,tcp,other,OTH,60,0,0,0,0,234,244,0,0,0,0,0.36,0.64,0.65,39,67,0.46,0.54,0.25,0.73,0,0,0,0,Normal
0,udp,other,SF,68,0,0,0,0,259,198,0,0.03,0,0,0.36,0.64,0.53,64,62,0.58,0.42,0.86,0.4,0,0.08,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,104,292,0,0,0,0,0.92,0.08,0.67,34,82,1,0,0.42,0.59,0,0,0,0,Normal
0,tcp,http,OTH,232,0,0,0,0,3,133,0,0,0,0,1,0,0.98,3,70,1,0,0.42,0.96,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,15,268,0,0,0,0,1,0,0.94,3,76,1,0,0.38,0.96,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,40,195,0,0,0,0,1,0,0.79,10,50,1,0,0.2,0.8,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,68,72,0,0,0,0,0.6,0.4,0.43,50,60,0.66,0.34,0.02,0.45,0,0,0,0,Normal
0,tcp,private,OTH,60,0,0,0,0,153,26,0,0,0,0,0.16,0.84,0.08,50,10,0.2,0.8,0.91,0,0,0,0,0,Normal
0,icmp,ecr_i,SF,42,0,0,0,0,0,33304,0,0,0,0,0,0,1,0,49,0,0,0.98,1,0,0,0,0,Normal
0,tcp,other,OTH,474,0,0,0,0,302,167,0,0,0,0,0.28,0.72,0.5,74,67,0.59,0.41,0.1,0.34,0,0,0,0,Normal
0,icmp,eco_i,SF,60,0,0,0,0,51777,50915,0,0,0,0,0.98,0.02,0,51,51,1,0,0.98,0,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,112,97,0,0,0,0,0.5,0.5,0.42,50,53,0.6,0.4,0.02,0.43,0,0,0,0,Normal
0,tcp,private,OTH,96,0,0,0,0,90,23,0,0,0,0,0.03,0.97,0.87,48,5,0.02,0.98,0,0.8,0,0,0,0,Normal
0,tcp,http,OTH,290,0,0,0,0,76,239,0,0,0,0,1,0,0.68,25,63,1,0,0.44,0.6,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,78,37,0,0,0,0,0.21,0.79,0.57,51,23,0.18,0.82,0.04,0.61,0,0,0,0,Normal
0,tcp,http,OTH,290,0,0,0,0,76,260,0,0,0,0,1,0,0.71,6,53,1,0,0.33,0.89,0,0,0,0,Normal
0,tcp,other,OTH,132,0,0,0,0,248,105,0,0,0,0,0.21,0.79,0.51,57,16,0.19,0.81,0.65,0.31,0,0,0,0,Normal
0,tcp,other,S1,74,0,0,0,0,0,239,0,0,0,0,0,0,1,0,54,0,0,0.47,1,0,0.02,0,0,Normal
0,tcp,other,S1,74,0,0,0,0,0,163,0,0.03,0,0,0,0,1,0,44,0,0,0.87,1,0,0.11,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,195,521,0,0,0,0,1,0,0.63,40,99,1,0,0.4,0.6,0,0,0,0,Normal
0,tcp,http,OTH,290,0,0,0,0,87,264,0,0,0,0,1,0,0.67,15,47,1,0,0.48,0.68,0,0,0,0,Normal
0,icmp,eco_i,SF,60,0,0,0,0,75495,74470,0,0,0,0,0.99,0.01,0,53,53,1,0,0.98,0,0,0,0,0,Normal
0,icmp,oth_i,SF,1180,0,0,0,0,282,1,0,0,0,0,0,1,0,13,1,0.08,0.92,0.5,0,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,2,99,0,0,0,0,1,0,0.98,2,74,1,0,0.96,0.97,0,0,0,0,Normal
0,tcp,other,OTH,162,0,0,0,0,1,123,0,0,0,0,1,0,0.99,0,34,0,0,0,1,0,0,0,0,Normal
0,tcp,http,OTH,456,0,0,0,0,388,483,0,0,0,0,0.78,0.22,0.37,58,92,0.93,0.07,0.02,0.41,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,357,576,0,0,0,0,0.68,0.32,0.58,64,92,0.91,0.09,0.87,0.37,0,0,0,0,Normal
0,tcp,http,OTH,456,0,0,0,0,448,569,0,0,0,0,0.5,0.5,0.6,53,58,0.45,0.55,0,0.59,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,14,2,0,0,0,0,0.07,0.93,0.5,14,2,0.07,0.93,0.33,0.5,0,0,0,0,Normal
0,tcp,http,OTH,290,0,0,0,0,14,61,0,0,0,0,1,0,0.77,14,52,1,0,0.4,0.73,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,4,33,0,0,0,0,1,0,0.88,4,33,1,0,0.38,0.88,0,0,0,0,Normal
0,icmp,ecr_i,SF,42,0,0,0,0,0,39794,0,0,0,0,0,0,1,0,47,0,0,0.98,1,0,0,0,0,Normal
0,icmp,ecr_i,SF,42,0,0,0,0,0,15729,0,0,0,0,0,0,1,0,51,0,0,0.98,1,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,0,148,0,0,0,0,0,0,1,0,16,0,0,0.41,1,0,0,0,0,Normal
0,icmp,ecr_i,SF,42,0,0,0,0,0,56957,0,0,0,0,0,0,1,0,48,0,0,0.98,1,0,0,0,0,Normal
0,tcp,http,OTH,238,0,0,0,0,23,189,0,0,0,0,1,0,0.88,4,72,1,0,0.45,0.94,0,0,0,0,Normal
0,icmp,eco_i,SF,60,0,0,0,0,25377,24887,0,0,0,0,0.98,0.02,0,52,52,1,0,0.98,0,0,0,0,0,Normal
0,tcp,other,S1,642,74,0,0,0,0,386,0,0,0,0,0,0,1,0,66,0,0,0,1,0,0.02,0,0,Normal
0,udp,other,SF,3367,213,0,0,0,338,295,0,0.01,0,0,0.29,0.71,0.67,50,30,0.26,0.74,0.55,0.57,0,0.1,0,0,Normal
0,icmp,ecr_i,SF,42,0,0,0,0,0,23919,0,0,0,0,0,0,1,0,48,0,0,0.98,1,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,36,105,0,0,0,0,1,0,0.66,26,76,1,0,0.35,0.66,0,0,0,0,Normal
0,tcp,other,OTH,101,0,0,0,0,3,16,0,0,0,0,1,0,0.81,3,16,1,0,0.18,0.81,0,0,0,0,Normal
0,tcp,other,OTH,892,0,0,0,0,0,207,0,0,0,0,0,0,1,0,11,0,0,0.08,1,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,9,140,0,0,0,0,1,0,0.94,9,77,1,0,0.41,0.88,0,0,0,0,Normal
0,tcp,http,OTH,232,0,0,0,0,3,342,0,0,0,0,1,0,0.99,1,83,1,0,0.42,0.99,0,0,0,0,Normal
0,icmp,eco_i,SF,60,0,0,0,0,3301,3024,0,0,0,0,0.92,0.08,0,49,49,1,0,0.98,0,0,0,0,0,Normal
0,icmp,ecr_i,SF,42,0,0,0,0,0,15080,0,0,0,0,0,0,1,0,49,0,0,0.98,1,0,0,0,0,Normal
0,icmp,ecr_i,SF,42,0,0,0,0,0,19108,0,0,0,0,0,0,1,0,47,0,0,0.98,1,0,0,0,0,Normal
0,icmp,eco_i,SF,60,0,0,0,0,77435,76534,0,0,0,0,0.99,0.01,0,51,49,0.96,0.04,0.98,0,0,0,0,0,Normal
0,udp,other,SF,8173,1714,0,0,0,480,449,0,0.01,0,0,0.34,0.66,0.63,36,97,1,0,0.98,0.63,0,0.06,0,0,Normal
0,tcp,http,OTH,456,0,0,0,0,86,82,0,0,0,0,0.55,0.45,0.43,52,50,0.56,0.44,0.12,0.42,0,0,0,0,Normal
0,tcp,private,OTH,204,0,0,0,0,0,16,0,0,0,0,0,0,1,0,3,0,0,0.25,1,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,4,117,0,0,0,0,1,0,0.97,3,16,1,0,0.41,0.81,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,300,364,0,0,0,0,0.75,0.25,0.38,57,77,0.82,0.18,0.03,0.39,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,75,185,0,0,0,0,1,0,0.59,33,74,1,0,0.44,0.55,0,0,0,0,Normal
0,tcp,http,OTH,1572,0,0,0,0,200,217,0,0,0,0,0.68,0.32,0.37,54,63,0.7,0.3,0.09,0.4,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,134,83,0,0,0,0,0.38,0.62,0.39,54,33,0.35,0.65,0.03,0.42,0,0,0,0,Normal
0,tcp,http,OTH,290,0,0,0,0,96,241,0,0,0,0,1,0,0.6,12,32,1,0,0.36,0.62,0,0,0,0,Normal
0,tcp,other,OTH,96,0,0,0,0,0,52,0,0,0,0,0,0,1,0,41,0,0,0.24,1,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,17,8,0,0,0,0,0.47,0.53,0,17,8,0.47,0.53,0,0,0,0,0,0,Normal
0,udp,other,SF,6392,5678,0,0,0,0,475,0,0,0,0,0,0,1,0,44,0,0,0.76,1,0,0,0,0,Normal
0,icmp,ecr_i,SF,42,0,0,0,0,0,15919,0,0,0,0,0,0,1,0,49,0,0,0.98,1,0,0,0,0,Normal
0,tcp,http,OTH,409,0,0,0,0,352,402,0,0,0,0,0.66,0.34,0.42,66,57,0.56,0.44,0.07,0.35,0,0,0,0,Normal
0,icmp,eco_i,SF,60,0,0,0,0,45432,44691,0,0,0,0,0.98,0.02,0,53,53,1,0,0.98,0,0,0,0,0,Normal
0,tcp,http,OTH,290,0,0,0,0,54,182,0,0,0,0,1,0,0.7,27,56,1,0,0.47,0.52,0,0,0,0,Normal
0,tcp,http,OTH,456,0,0,0,0,438,604,0,0,0,0,0.81,0.19,0.41,56,72,0.79,0.21,0.05,0.39,0,0,0,0,Normal
0,icmp,eco_i,SF,60,0,0,0,0,83963,83288,0,0,0,0,0.99,0.01,0,52,52,1,0,0.98,0,0,0,0,0,Normal
0,icmp,eco_i,SF,60,0,0,0,0,11100,10747,0,0,0,0,0.97,0.03,0,54,54,1,0,0.98,0,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,26,65,0,0,0,0,1,0,0.6,13,33,1,0,0.41,0.61,0,0,0,0,Normal
0,icmp,eco_i,SF,60,0,0,0,0,46515,45987,0,0,0,0,0.99,0.01,0,49,48,0.98,0.02,0.98,0,0,0,0,0,Normal
0,tcp,other,OTH,60,0,0,0,0,295,352,0,0,0,0,0.46,0.54,0.61,46,47,0.3,0.7,0.19,0.7,0,0,0,0,Normal
0,tcp,http,OTH,290,0,0,0,0,49,138,0,0,0,0,1,0,0.64,39,97,1,0,0.4,0.6,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,158,209,0,0,0,0,0.8,0.2,0.4,55,100,1,0,0,0.45,0,0,0,0,Normal
0,tcp,other,OTH,2838,0,0,0,0,171,133,0,0,0,0,0.37,0.63,0.52,60,31,0.3,0.7,0.31,0.42,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,0,7,0,0,0,0,0,0,1,0,7,0,0,0.12,1,0,0,0,0,Normal
0,tcp,http,OTH,232,0,0,0,0,48,306,0,0,0,0,1,0,0.84,16,63,1,0,0.42,0.75,0,0,0,0,Normal
0,tcp,http,OTH,409,0,0,0,0,47,47,0,0,0,0,0.62,0.38,0.38,47,47,0.62,0.38,0,0.38,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,113,173,0,0,0,0,0.81,0.19,0.47,49,98,0.96,0.04,0,0.52,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,44,24,0,0,0,0,0.32,0.68,0.42,44,24,0.32,0.68,0.04,0.42,0,0,0,0,Normal
0,tcp,private,OTH,66,0,0,0,0,276,49,0,0,0,0,0.14,0.86,0.18,62,7,0.1,0.9,0.5,0.14,0,0,0,0,Normal
0,tcp,http,OTH,456,0,0,0,0,216,250,0,0,0,0,0.67,0.33,0.42,56,84,0.89,0.11,0,0.4,0,0,0,0,Normal
0,tcp,http,OTH,290,0,0,0,0,10,57,0,0,0,0,1,0,0.82,10,31,1,0,0.31,0.68,0,0,0,0,Normal
0,tcp,other,OTH,129,0,0,0,0,0,117,0,0,0,0,0,0,1,0,46,0,0,0,1,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,77,127,0,0,0,0,0.87,0.13,0.47,50,85,0.9,0.1,0.01,0.47,0,0,0,0,Normal
0,udp,other,SF,9555,4245,0,0,0,389,264,0,0,0,0,0.28,0.72,0.59,53,21,0.17,0.83,0.55,0.57,0,0.05,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,350,368,0,0,0,0,0.64,0.36,0.39,56,11,0.18,0.82,0.17,0.09,0,0,0,0,Normal
0,tcp,http,OTH,283,0,0,0,0,136,64,0,0,0,0,0.28,0.72,0.41,55,30,0.33,0.67,0.13,0.4,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,112,1228,0,0,0,0,1,0,0.91,24,87,1,0,0.43,0.72,0,0,0,0,Normal
0,tcp,http,OTH,290,0,0,0,0,20,53,0,0,0,0,1,0,0.62,20,53,1,0,0.44,0.62,0,0,0,0,Normal
0,tcp,other,OTH,74,0,0,0,0,65,31,0,0,0,0,0.25,0.75,0.48,57,29,0.26,0.74,0.67,0.48,0,0,0,0,Normal
0,tcp,http,OTH,290,0,0,0,0,22,51,0,0,0,0,1,0,0.57,22,51,1,0,0.44,0.57,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,21,23,0,0,0,0,0.62,0.38,0.43,21,23,0.62,0.38,0.04,0.43,0,0,0,0,Normal
0,icmp,ecr_i,SF,42,0,0,0,0,0,43002,0,0,0,0,0,0,1,0,49,0,0,0.98,1,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,47,122,0,0,0,0,1,0,0.61,24,60,1,0,0.43,0.6,0,0,0,0,Normal
0,icmp,eco_i,SF,60,0,0,0,0,70852,70056,0,0,0,0,0.99,0.01,0,50,50,1,0,0.98,0,0,0,0,0,Normal
0,tcp,http,OTH,290,0,0,0,0,5,11,0,0,0,0,1,0,0.55,5,11,1,0,0.42,0.55,0,0,0,0,Normal
0,tcp,http,OTH,456,0,0,0,0,223,339,0,0,0,0,0.88,0.12,0.42,57,94,0.96,0.04,0,0.41,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,157,181,0,0,0,0,0.71,0.29,0.39,60,91,0.92,0.08,0.01,0.4,0,0,0,0,Normal
0,udp,other,SF,9545,2626,0,0,0,348,133,0,0.01,0,0,0.19,0.81,0.5,57,49,0.47,0.53,0.68,0.45,0,0.02,0,0,Normal
0,tcp,private,OTH,162,0,0,0,0,1,10,0,0,0,0,1,0,0.9,1,6,1,0,0.71,0.83,0,0,0,0,Normal
0,icmp,eco_i,SF,60,0,0,0,0,28045,27524,0,0,0,0,0.98,0.02,0,48,47,0.98,0.02,0.98,0,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,220,631,0,0,0,0,1,0,0.65,29,85,1,0,0.34,0.66,0,0,0,0,Normal
0,icmp,eco_i,SF,60,0,0,0,0,31213,30870,0,0,0,0,0.99,0.01,0,50,50,1,0,0.98,0,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,256,836,0,0,0,0,1,0,0.69,37,89,1,0,0.41,0.58,0,0,0,0,Normal
0,tcp,other,OTH,60,0,0,0,0,53,89,0,0,0,0,0.57,0.43,0.66,39,82,0.74,0.26,0.25,0.65,0,0,0,0,Normal
0,tcp,http,OTH,290,0,0,0,0,125,447,0,0,0,0,1,0,0.72,31,87,1,0,0.41,0.64,0,0,0,0,Normal
0,tcp,http,OTH,456,0,0,0,0,53,51,0,0,0,0,0.55,0.45,0.43,49,49,0.55,0.45,0,0.45,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,83,59,0,0,0,0,0.23,0.77,0.68,52,50,0.33,0.67,0,0.66,0,0,0,0,Normal
0,tcp,http,OTH,456,0,0,0,0,38,66,0,0,0,0,0.97,0.03,0.44,38,66,0.97,0.03,0,0.44,0,0,0,0,Normal
0,tcp,http,OTH,290,0,0,0,0,107,508,0,0,0,0,1,0,0.79,24,80,1,0,0.35,0.7,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,182,186,0,0,0,0,0.62,0.38,0.4,61,63,0.67,0.33,0.05,0.35,0,0,0,0,Normal
0,icmp,ecr_i,SF,42,0,0,0,0,0,44722,0,0,0,0,0,0,1,0,50,0,0,0.98,1,0,0,0,0,Normal
0,icmp,eco_i,SF,60,0,0,0,0,64135,63458,0,0,0,0,0.99,0.01,0,51,51,1,0,0.98,0,0,0,0,0,Normal
0,tcp,other,OTH,86,0,0,0,0,291,153,0,0,0,0,0.24,0.76,0.54,55,13,0.15,0.85,0.79,0.38,0,0,0,0,Normal
0,tcp,other,OTH,54,0,0,0,0,4,31,0,0,0,0,1,0,0.87,1,17,1,0,0.5,0.94,0,0,0,0,Normal
0,tcp,http,OTH,290,0,0,0,0,3,136,0,0,0,0,1,0,0.98,3,90,1,0,0.44,0.97,0,0,0,0,Normal
0,udp,other,SF,5533,9829,0,0,0,1,242,0,0.01,0,0,1,0,1,1,78,1,0,0.86,0.99,0,0.04,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,225,268,0,0,0,0,0.69,0.31,0.42,55,81,0.78,0.22,0,0.47,0,0,0,0,Normal
0,tcp,http,OTH,613,0,0,0,0,53,69,0,0,0,0,0.85,0.15,0.35,53,69,0.85,0.15,0,0.35,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,70,255,0,0,0,0,1,0,0.73,16,65,1,0,0.36,0.75,0,0,0,0,Normal
0,tcp,other,OTH,66,0,0,0,0,161,120,0,0,0,0,0.35,0.65,0.53,49,48,0.39,0.61,0.06,0.6,0,0,0,0,Normal
